#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 08 28 22 50 113  2.9  3.2  0.36  4.35  3.47 104 1019.2  15.6 999.0 999.0 99.0 99.00
2017 08 28 23 50 116  2.4  2.9  0.36  4.00  3.50 109 1019.1  15.6 999.0 999.0 99.0 99.00
2017 08 29 00 50  89  1.6  1.9  0.38  4.00  3.57 102 1019.1  15.3 999.0 999.0 99.0 99.00
2017 08 29 01 50  97  2.0  2.2  0.31  4.00  3.46 105 1019.3  15.5 999.0 999.0 99.0 99.00
2017 08 29 02 50 114  2.5  2.9  0.32  3.85  3.38 110 1019.2  15.7 999.0 999.0 99.0 99.00
2017 08 29 03 50 127  2.3  2.6  0.29  4.00  3.29 114 1019.1  15.6 999.0 999.0 99.0 99.00
2017 08 29 04 50 137  1.7  1.9  0.28  3.85  3.28 114 1019.0  15.6 999.0 999.0 99.0 99.00
2017 08 29 05 50 154  2.8  3.2  0.24 99.00  3.16 999 1018.9  15.6 999.0 999.0 99.0 99.00
2017 08 29 06 50 232  2.5  3.1  0.21 99.00  3.12 999 1018.8  15.4 999.0 999.0 99.0 99.00
2017 08 29 07 50 227  2.1  2.4  0.17 99.00  3.01 999 1018.5  15.3 999.0 999.0 99.0 99.00
2017 08 29 08 50 227  1.7  1.8  0.15 99.00  3.10 999 1018.6  15.0 999.0 999.0 99.0 99.00
2017 08 29 09 50 223  1.3  1.4  0.13 99.00  3.01 999 1018.8  14.9 999.0 999.0 99.0 99.00
2017 08 29 10 50 177  0.6  0.8  0.11 99.00  3.13 999 1018.9  15.1 999.0 999.0 99.0 99.00
2017 08 29 11 50 214  1.0  1.3  0.10 99.00  3.09 999 1019.0  15.4 999.0 999.0 99.0 99.00
2017 08 29 12 50 171  2.4  3.0  0.10 99.00  3.17 999 1019.1  15.1 999.0 999.0 99.0 99.00
2017 08 29 13 50 198  1.9  2.3  0.10 99.00  3.00 999 1019.0  15.0 999.0 999.0 99.0 99.00
2017 08 29 14 50 180  2.5  2.8  0.10 99.00  2.99 999 1019.0  14.7 999.0 999.0 99.0 99.00
2017 08 29 15 50 191  2.5  2.8  0.10 99.00  3.04 999 1019.3  14.3 999.0 999.0 99.0 99.00
2017 08 29 16 50 175  3.9  4.5  0.10 99.00  3.13 999 1019.1  14.1 999.0 999.0 99.0 99.00
2017 08 29 17 50 189  3.9  4.5  0.10 99.00  2.87 999 1018.8  14.0 999.0 999.0 99.0 99.00
2017 08 29 18 50 215  2.8  3.3  0.10 99.00  2.63 999 1018.8  13.8 999.0 999.0 99.0 99.00
2017 08 29 19 50 201  3.8  4.3  0.10 99.00  2.63 999 1018.0  13.9 999.0 999.0 99.0 99.00
2017 08 29 20 50 227  2.5  2.9  0.10 99.00  2.63 999 1017.8  13.7 999.0 999.0 99.0 99.00
2017 08 29 21 50 199  2.5  2.8  0.09 99.00  2.57 999 1017.1  13.7 999.0 999.0 99.0 99.00
2017 08 29 22 50 231  2.2  2.6  0.07 99.00  2.71 999 1016.8  13.7 999.0 999.0 99.0 99.00
2017 08 29 23 50 252  1.8  2.4  0.07 99.00  2.99 999 1016.4  13.4 999.0 999.0 99.0 99.00
2017 08 30 00 50 249  1.1  1.5 99.00 99.00 99.00 999 1016.1  13.1 999.0 999.0 99.0 99.00
2017 08 30 01 50 236  1.5  1.9  0.04 99.00  3.20 999 1016.0  13.2 999.0 999.0 99.0 99.00
2017 08 30 02 50 140  2.2  2.5  0.05 99.00  3.54 999 1015.7  13.1 999.0 999.0 99.0 99.00
2017 08 30 03 50 132  2.1  2.5  0.04 99.00  3.05 999 1015.5  14.1 999.0 999.0 99.0 99.00
2017 08 30 04 50 171  4.0  4.4  0.07 99.00  3.20 999 1015.0  14.3 999.0 999.0 99.0 99.00
2017 08 30 05 50 207  1.6  1.8  0.10 99.00  2.77 999 1015.7  14.8 999.0 999.0 99.0 99.00
2017 08 30 06 50 359  4.5  6.7  0.13 99.00  2.83 999 1015.8  14.5 999.0 999.0 99.0 99.00
2017 08 30 07 50  64  1.9  2.4  0.17 99.00  2.78 999 1015.0  14.1 999.0 999.0 99.0 99.00
2017 08 30 08 50 126  3.4  4.9  0.21 99.00  2.91 999 1013.7  14.3 999.0 999.0 99.0 99.00
2017 08 30 09 50 181  4.1  4.7  0.19 99.00  2.91 999 1013.4  14.9 999.0 999.0 99.0 99.00
2017 08 30 10 50 226  4.9  5.7  0.17 99.00  2.90 999 1014.1  15.0 999.0 999.0 99.0 99.00
2017 08 30 11 50 330  2.2  2.7  0.15 99.00  2.95 999 1014.8  14.8 999.0 999.0 99.0 99.00
2017 08 30 12 50 320  2.0  2.4  0.13 99.00  3.04 999 1015.0  14.7 999.0 999.0 99.0 99.00
2017 08 30 13 50 353  4.6  5.3  0.13 99.00  3.16 999 1015.2  14.6 999.0 999.0 99.0 99.00
2017 08 30 14 50   3  4.2  5.1  0.12 99.00  3.31 999 1015.9  14.4 999.0 999.0 99.0 99.00
2017 08 30 15 50  21  5.7  7.1  0.17 99.00  2.64 999 1016.3  14.7 999.0 999.0 99.0 99.00
2017 08 30 16 50  15  6.3  7.3  0.31  2.60  2.68   6 1016.8  15.4 999.0 999.0 99.0 99.00
2017 08 30 17 50  16  7.5  8.8  0.49  3.03  3.14 358 1017.0  15.7 999.0 999.0 99.0 99.00
2017 08 30 18 50   5  6.9  8.2  0.57  4.17  3.31 342 1017.5  15.7 999.0 999.0 99.0 99.00
2017 08 30 19 50 353  7.9 10.0  0.62  4.00  3.45 348 1017.8  15.5 999.0 999.0 99.0 99.00
2017 08 30 20 50 355  9.9 12.0  0.71  4.17  3.52 359 1018.0  15.3 999.0 999.0 99.0 99.00
2017 08 30 21 50 357 10.3 12.5  1.00  4.55  3.89 353 1018.7  14.9 999.0 999.0 99.0 99.00
2017 08 30 22 50   3 11.0 12.5  1.31  5.00  4.26 346 1018.6  15.0 999.0 999.0 99.0 99.00
2017 08 30 23 50   5  9.1 10.7  1.27  5.00  4.24 356 1019.2  15.1 999.0 999.0 99.0 99.00
2017 08 31 00 50 354  6.6  7.6  1.11  5.26  4.16   6 1020.2  14.7 999.0 999.0 99.0 99.00
2017 08 31 01 50  22  8.6 10.1  1.02  5.00  4.06 360 1020.8  15.0 999.0 999.0 99.0 99.00
2017 08 31 02 50  37 10.1 11.9  1.01  4.76  3.88 351 1021.5  14.4 999.0 999.0 99.0 99.00
2017 08 31 03 50  36  7.6  9.5  1.01  4.55  3.83 351 1022.4  14.1 999.0 999.0 99.0 99.00
2017 08 31 04 50  32  8.2  9.7  1.06  5.00  3.88 354 1022.8  13.8 999.0 999.0 99.0 99.00
2017 08 31 05 50  41  8.7  9.9  0.95  4.76  3.86 351 1022.9  13.5 999.0 999.0 99.0 99.00
2017 08 31 06 50  50  7.8  9.1  0.93  4.76  3.80 350 1023.1  13.3 999.0 999.0 99.0 99.00
2017 08 31 07 50  36  5.7  6.7  0.73  4.00  3.61  10 1023.9  13.1 999.0 999.0 99.0 99.00
2017 08 31 08 50  21  6.2  7.7  0.66  4.35  3.63  15 1024.1  12.9 999.0 999.0 99.0 99.00
2017 08 31 09 50  31  6.3  7.5  0.61  3.57  3.53  34 1024.5  12.8 999.0 999.0 99.0 99.00
2017 08 31 10 50  34  5.5  6.4  0.57  4.00  3.53  14 1024.9  12.6 999.0 999.0 99.0 99.00
2017 08 31 11 50  37  5.3  6.1  0.52  3.57  3.42   9 1025.4  12.6 999.0 999.0 99.0 99.00
2017 08 31 12 50  29  5.2  6.0  0.53  3.57  3.44  14 1026.1  12.6 999.0 999.0 99.0 99.00
2017 08 31 13 50  33  5.1  6.2  0.47  3.57  3.32   2 1026.7  12.4 999.0 999.0 99.0 99.00
2017 08 31 14 50  41  4.1  5.5  0.45  3.57  3.20  15 1027.0  12.4 999.0 999.0 99.0 99.00
2017 08 31 15 50  41  3.8  4.7  0.44  3.57  3.23  15 1027.2  12.2 999.0 999.0 99.0 99.00
2017 08 31 16 50  24  2.8  3.7  0.45  3.57  3.20   5 1027.2  12.3 999.0 999.0 99.0 99.00
2017 08 31 17 50  17  2.2  3.3  0.42  3.70  3.25  44 1027.1  12.4 999.0 999.0 99.0 99.00
2017 08 31 18 50 354  2.8  3.8  0.42  3.57  3.23  45 1026.7  12.5 999.0 999.0 99.0 99.00
2017 08 31 19 50 327  3.6  4.6  0.36  3.57  3.15  44 1026.2  12.7 999.0 999.0 99.0 99.00
2017 08 31 20 50 330  4.3  4.9  0.28  3.23  3.02  34 1025.9  12.7 999.0 999.0 99.0 99.00
2017 08 31 21 50 331  4.1  5.3  0.26  3.70  2.96  28 1025.9  12.7 999.0 999.0 99.0 99.00
2017 08 31 22 50 306  3.9  4.8  0.26  3.03  2.86  19 1026.0  12.9 999.0 999.0 99.0 99.00
2017 08 31 23 50 323  3.4  4.2  0.28  2.86  2.97   6 1025.6  12.9 999.0 999.0 99.0 99.00
2017 09 01 00 50 312  3.1  3.9  0.26  3.57  3.09  21 1025.5  12.7 999.0 999.0 99.0 99.00
2017 09 01 01 50 333  3.0  3.5  0.27  3.33  3.07  19 1025.7  12.7 999.0 999.0 99.0 99.00
2017 09 01 02 50 337  2.1  2.6  0.25  3.33  3.12   3 1025.6  12.8 999.0 999.0 99.0 99.00
2017 09 01 03 50  14  1.6  2.2  0.23 99.00  3.20 999 1025.8  12.8 999.0 999.0 99.0 99.00
2017 09 01 04 50  20  1.0  1.5  0.25  3.23  3.13  13 1025.4  12.9 999.0 999.0 99.0 99.00
2017 09 01 05 50  15  0.9  1.4  0.21 99.00  3.08 999 1025.2  12.9 999.0 999.0 99.0 99.00
2017 09 01 06 50  41  1.5  2.0  0.19 99.00  3.02 999 1025.1  13.0 999.0 999.0 99.0 99.00
2017 09 01 07 50  38  1.2  1.6  0.20 99.00  3.00 999 1024.9  13.1 999.0 999.0 99.0 99.00
2017 09 01 08 50 119  1.9  2.8  0.16 99.00  2.88 999 1025.0  13.2 999.0 999.0 99.0 99.00
2017 09 01 09 50 122  2.9  3.9  0.14 99.00  2.89 999 1024.8  13.2 999.0 999.0 99.0 99.00
2017 09 01 10 50 134  4.4  5.4  0.11 99.00  3.07 999 1024.8  13.2 999.0 999.0 99.0 99.00
2017 09 01 11 50 148  6.0  6.9  0.16 99.00  2.42 999 1025.1  13.4 999.0 999.0 99.0 99.00
2017 09 01 12 50 165  6.5  7.5  0.29  2.74  2.59 162 1025.3  13.7 999.0 999.0 99.0 99.00
2017 09 01 13 50 184  6.7  7.9  0.38  2.94  2.78 186 1025.6  14.0 999.0 999.0 99.0 99.00
2017 09 01 14 50 204  7.0  7.9  0.47  3.23  2.92 190 1025.5  13.7 999.0 999.0 99.0 99.00
2017 09 01 15 50 181  5.2  6.4  0.55  3.23  3.09 192 1025.1  13.5 999.0 999.0 99.0 99.00
2017 09 01 16 50 171  5.5  6.8  0.58  3.57  3.24 174 1024.2  13.5 999.0 999.0 99.0 99.00
2017 09 01 17 50 170  5.2  6.0  0.57  3.70  3.30 151 1023.8  13.7 999.0 999.0 99.0 99.00
2017 09 01 18 50 167  6.1  7.0  0.60  3.85  3.51 162 1023.5  14.0 999.0 999.0 99.0 99.00
2017 09 01 19 50 141  4.3  5.1  0.56  3.85  3.47 152 1022.7  14.1 999.0 999.0 99.0 99.00
2017 09 01 20 50 123  5.5  6.3  0.51  4.17  3.59 148 1021.8  14.1 999.0 999.0 99.0 99.00
2017 09 01 21 50 123  6.8  7.9  0.48  4.17  3.31 125 1020.9  14.3 999.0 999.0 99.0 99.00
2017 09 01 22 50 120  7.3  8.3  0.51  4.35  3.24 109 1020.6  14.4 999.0 999.0 99.0 99.00
2017 09 01 23 50 119  9.3 10.6  0.65  3.70  3.28 130 1019.4  14.4 999.0 999.0 99.0 99.00
2017 09 02 00 50 125  8.4 10.5  0.72  4.17  3.46 113 1019.1  14.6 999.0 999.0 99.0 99.00
2017 09 02 01 50 131  9.0 10.3  0.87  4.00  3.62 110 1018.9  14.8 999.0 999.0 99.0 99.00
2017 09 02 02 50 162  8.7 10.3  0.85  4.17  3.69 122 1018.5  15.4 999.0 999.0 99.0 99.00
2017 09 02 03 50 171  9.7 11.3  0.87  4.17  3.53 132 1018.0  15.1 999.0 999.0 99.0 99.00
2017 09 02 04 50 178  9.4 10.9  0.92  3.70  3.53 152 1017.5  14.9 999.0 999.0 99.0 99.00
2017 09 02 05 50 179  9.5 11.5  0.92  4.17  3.59 154 1017.2  14.7 999.0 999.0 99.0 99.00
2017 09 02 06 50 186  9.1 11.2  1.05  4.17  3.75 173 1016.9  14.6 999.0 999.0 99.0 99.00
2017 09 02 07 50 184 10.2 12.4  1.54  5.26  4.42 201 1016.1  14.4 999.0 999.0 99.0 99.00
2017 09 02 08 50 178 10.0 11.8  1.43  5.00  4.38 197 1015.5  14.5 999.0 999.0 99.0 99.00
2017 09 02 09 50 177 10.7 13.1  1.33  5.00  4.31 195 1014.7  14.5 999.0 999.0 99.0 99.00
2017 09 02 10 50 180 10.8 13.0  1.35  5.00  4.22 196 1014.2  14.5 999.0 999.0 99.0 99.00
2017 09 02 11 50 174 11.2 14.1  1.37  5.56  4.42 204 1013.4  14.6 999.0 999.0 99.0 99.00
2017 09 02 12 50 186 11.7 13.7  1.52  5.26  4.49 205 1013.2  14.7 999.0 999.0 99.0 99.00
2017 09 02 13 50 194 11.7 13.9  1.43  5.26  4.51 200 1012.5  14.4 999.0 999.0 99.0 99.00
2017 09 02 14 50 185 12.6 15.6  1.83  5.88  4.83 208 1011.5  13.9 999.0 999.0 99.0 99.00
2017 09 02 15 50 188 11.8 15.9  1.89  6.25  5.00 209 1011.5  14.1 999.0 999.0 99.0 99.00
2017 09 02 16 50 188 11.7 14.3  1.89  5.88  5.04 212 1011.0  14.3 999.0 999.0 99.0 99.00
2017 09 02 17 50 211  9.5 11.7  1.74  6.25  4.89 216 1011.6  14.0 999.0 999.0 99.0 99.00
2017 09 02 18 50 206  9.7 11.1  1.54  6.25  4.80 207 1010.9  13.9 999.0 999.0 99.0 99.00
2017 09 02 19 50 191  9.0 10.9  1.67  6.25  4.88 197 1010.4  13.8 999.0 999.0 99.0 99.00
2017 09 02 20 50 185  8.5 10.4  1.80  6.25  5.09 208 1009.8  13.8 999.0 999.0 99.0 99.00
2017 09 02 21 50 188 10.0 11.3  1.51  6.25  4.79 212 1009.3  13.8 999.0 999.0 99.0 99.00
2017 09 02 22 50 187  9.4 11.6  1.51  5.88  4.67 212 1009.2  13.9 999.0 999.0 99.0 99.00
2017 09 02 23 50 189  9.8 12.2  1.47  5.26  4.61 205 1008.8  14.0 999.0 999.0 99.0 99.00
2017 09 03 00 50 186  8.1 10.8  1.45  5.56  4.64 218 1009.4  14.3 999.0 999.0 99.0 99.00
2017 09 03 01 50 187  7.1  8.6  1.34  5.88  4.56 219 1009.5  14.4 999.0 999.0 99.0 99.00
2017 09 03 02 50 206  5.6  6.5  1.26  5.26  4.38 234 1009.5  14.2 999.0 999.0 99.0 99.00
2017 09 03 03 50 221  5.3  6.4  1.02  4.76  4.11 220 1009.2  14.2 999.0 999.0 99.0 99.00
2017 09 03 04 50 222  5.7  7.4  0.92  4.76  4.18 231 1008.9  14.3 999.0 999.0 99.0 99.00
2017 09 03 05 50 243  4.4  5.4  0.88  4.76  4.09 212 1008.8  14.2 999.0 999.0 99.0 99.00
2017 09 03 06 50 300  4.2  5.2  0.74  4.55  4.03 208 1008.9  13.8 999.0 999.0 99.0 99.00
2017 09 03 07 50 335  4.5  5.3  0.65  4.55  3.99 216 1008.9  12.8 999.0 999.0 99.0 99.00
2017 09 03 08 50 339  3.8  5.0  0.60  4.35  3.93 213 1009.3  12.4 999.0 999.0 99.0 99.00
2017 09 03 09 50 327  2.7  3.3  0.53  4.35  3.80 217 1009.7  11.8 999.0 999.0 99.0 99.00
2017 09 03 10 50 331  0.6  1.5  0.51  4.17  3.77 200 1009.8  11.6 999.0 999.0 99.0 99.00
2017 09 03 11 50 267  1.1  2.1  0.50  4.00  3.68 208 1010.1  11.7 999.0 999.0 99.0 99.00
2017 09 03 12 50 227  1.6  2.1  0.45  4.00  3.68 220 1010.0  11.6 999.0 999.0 99.0 99.00
2017 09 03 13 50 229  2.6  3.4  0.39  3.85  3.64 215 1010.1  12.0 999.0 999.0 99.0 99.00
2017 09 03 14 50 223  3.3  3.9  0.37  5.26  3.75 285 1009.9  12.4 999.0 999.0 99.0 99.00
2017 09 03 15 50 165  2.9  3.6  0.35  3.57  3.56 242 1009.9  13.0 999.0 999.0 99.0 99.00
2017 09 03 16 50 156  3.4  3.9  0.32  5.00  3.57 294 1009.5  14.2 999.0 999.0 99.0 99.00
2017 09 03 17 50 184  3.6  4.1  0.34  3.45  3.51 247 1008.7  14.8 999.0 999.0 99.0 99.00
2017 09 03 18 50 207  3.6  4.1  0.41  4.17  3.69 281 1008.7  15.0 999.0 999.0 99.0 99.00
2017 09 03 19 50 194  3.0  3.7  0.44  4.35  3.68 289 1008.0  15.1 999.0 999.0 99.0 99.00
2017 09 03 20 50 193  3.7  4.3  0.43  4.17  3.61 280 1007.5  15.2 999.0 999.0 99.0 99.00
2017 09 03 21 50 169  2.6  3.4  0.37  4.00  3.49 276 1006.8  15.1 999.0 999.0 99.0 99.00
2017 09 03 22 50 137  0.9  1.1  0.49  4.00  3.80 262 1007.0  15.2 999.0 999.0 99.0 99.00
2017 09 03 23 50  53  1.9  2.1  0.45  4.55  3.77 253 1006.8  15.3 999.0 999.0 99.0 99.00
2017 09 04 00 50  72  2.4  3.4  0.43  4.17  3.85 246 1006.3  15.0 999.0 999.0 99.0 99.00
2017 09 04 01 50  71  3.5  4.1  0.40  4.76  3.91 252 1005.6  14.9 999.0 999.0 99.0 99.00
2017 09 04 02 50  56  4.5  5.1  0.35  4.76  3.90 251 1004.9  14.8 999.0 999.0 99.0 99.00
2017 09 04 03 50   5  9.0 10.6  0.34  4.55  3.16 261 1004.5  14.2 999.0 999.0 99.0 99.00
2017 09 04 04 50  30  2.7  3.6  0.42  2.74  2.89  34 1003.7  13.9 999.0 999.0 99.0 99.00
2017 09 04 05 50 170  3.1  4.1  0.29  4.17  3.06 264 1002.5  14.6 999.0 999.0 99.0 99.00
2017 09 04 06 50 264  3.4  3.8  0.23 99.00  3.26 999 1002.5  14.1 999.0 999.0 99.0 99.00
2017 09 04 07 50 263  5.1  5.8  0.19 99.00  3.29 999 1002.0  14.3 999.0 999.0 99.0 99.00
2017 09 04 08 50 280  6.3  7.4  0.21 99.00  2.79 999 1002.0  15.1 999.0 999.0 99.0 99.00
2017 09 04 09 50 295  6.3  7.3  0.27  2.47  2.66 311 1001.9  14.5 999.0 999.0 99.0 99.00
2017 09 04 10 50 295  6.3  7.5  0.31  2.60  2.65 302 1002.2  14.3 999.0 999.0 99.0 99.00
2017 09 04 11 50 297  7.2  8.5  0.40  2.86  2.84 305 1002.4  13.9 999.0 999.0 99.0 99.00
2017 09 04 12 50 297  7.0  8.2  0.57  3.33  3.17 311 1002.4  14.0 999.0 999.0 99.0 99.00
2017 09 04 13 50 297  7.2  8.2  0.58  3.70  3.25 310 1002.4  14.0 999.0 999.0 99.0 99.00
2017 09 04 14 50 305  7.7  8.4  0.58  3.57  3.21 306 1002.3  14.0 999.0 999.0 99.0 99.00
2017 09 04 15 50 300  7.1  8.4  0.60  4.00  3.38 300 1002.7  13.9 999.0 999.0 99.0 99.00
2017 09 04 16 50 298  5.9  7.0  0.63  4.35  3.55 287 1002.4  13.9 999.0 999.0 99.0 99.00
2017 09 04 17 50 295  7.1  8.0  0.61  4.55  3.61 283 1002.1  14.0 999.0 999.0 99.0 99.00
2017 09 04 18 50 299  8.0  9.4  0.65  4.35  3.66 297 1001.9  14.0 999.0 999.0 99.0 99.00
2017 09 04 19 50 300  7.8  9.3  0.85  4.76  3.78 283 1002.2  14.0 999.0 999.0 99.0 99.00
2017 09 04 20 50 300  6.9  8.3  0.76  4.76  3.84 284 1002.7  14.1 999.0 999.0 99.0 99.00
2017 09 04 21 50 289  6.8  7.9  0.90  4.76  4.05 302 1003.0  14.1 999.0 999.0 99.0 99.00
2017 09 04 22 50 280  7.0  8.3  0.91  5.00  4.10 289 1003.1  14.3 999.0 999.0 99.0 99.00
2017 09 04 23 50 277  7.4  8.7  0.93  4.76  4.04 301 1003.1  14.2 999.0 999.0 99.0 99.00
2017 09 05 00 50 273  6.8  7.8  1.01  5.26  4.24 298 1003.1  14.2 999.0 999.0 99.0 99.00
2017 09 05 01 50 254  4.5  5.3  0.93  5.26  4.20 299 1003.2  14.4 999.0 999.0 99.0 99.00
2017 09 05 02 50 261  5.6  6.5  0.81  5.00  4.13 295 1003.1  14.3 999.0 999.0 99.0 99.00
2017 09 05 03 50 292  6.9  8.1  0.79  4.76  3.99 297 1002.9  14.0 999.0 999.0 99.0 99.00
2017 09 05 04 50 333  4.3  4.9  0.71  4.55  3.78 287 1003.0  13.8 999.0 999.0 99.0 99.00
2017 09 05 05 50 344  4.9  5.9  0.70  4.35  3.73 285 1003.0  13.8 999.0 999.0 99.0 99.00
2017 09 05 06 50 336  6.2  7.0  0.67  4.35  3.51 291 1003.1  13.6 999.0 999.0 99.0 99.00
2017 09 05 07 50 318  4.5  5.2  0.68  3.45  3.52 318 1003.4  13.4 999.0 999.0 99.0 99.00
2017 09 05 08 50 307  4.8  5.8  0.59  3.70  3.56 309 1003.7  13.5 999.0 999.0 99.0 99.00
2017 09 05 09 50 306  4.2  6.5  0.55  4.35  3.65 277 1003.5  13.5 999.0 999.0 99.0 99.00
2017 09 05 10 50 339  7.6  8.9  0.57  4.76  3.48 247 1003.9  12.0 999.0 999.0 99.0 99.00
2017 09 05 11 50 336  8.7 10.2  0.65  4.00  3.45 287 1004.2  12.4 999.0 999.0 99.0 99.00
2017 09 05 12 50 347  8.8 10.9  0.90  4.00  3.74 319 1004.7  11.6 999.0 999.0 99.0 99.00
2017 09 05 13 50 334  8.5  9.9  1.15  5.00  4.18 315 1005.1  11.9 999.0 999.0 99.0 99.00
2017 09 05 14 50 330  8.0  9.2  1.37  5.88  4.63 320 1005.6  11.5 999.0 999.0 99.0 99.00
2017 09 05 15 50 316  7.1  8.8  1.30  5.88  4.67 321 1006.3  11.3 999.0 999.0 99.0 99.00
2017 09 05 16 50 326  7.2  9.5  1.24  6.25  4.65 310 1006.7  11.3 999.0 999.0 99.0 99.00
2017 09 05 17 50 322  6.4  7.5  1.15  5.88  4.55 315 1007.1  11.8 999.0 999.0 99.0 99.00
2017 09 05 18 50 325  6.4  7.8  1.10  5.88  4.48 309 1007.5  12.1 999.0 999.0 99.0 99.00
2017 09 05 19 50 334  6.1  6.9  1.00  5.26  4.23 314 1007.9  12.0 999.0 999.0 99.0 99.00
2017 09 05 20 50 347  8.1  9.4  1.01  5.26  4.15 302 1008.2  12.1 999.0 999.0 99.0 99.00
2017 09 05 21 50 348  8.5 10.2  1.05  5.26  4.17 304 1008.8  12.4 999.0 999.0 99.0 99.00
2017 09 05 22 50 341  8.2 10.1  1.09  5.88  4.14 289 1009.4  12.6 999.0 999.0 99.0 99.00
2017 09 05 23 50 351  8.1  9.4  1.11  5.56  4.22 299 1009.8  12.7 999.0 999.0 99.0 99.00
2017 09 06 00 50 355  8.7 10.2  1.13  5.56  4.09 296 1010.3  12.8 999.0 999.0 99.0 99.00
2017 09 06 01 50   3  8.1  9.6  1.11  5.26  4.03 302 1011.0  12.9 999.0 999.0 99.0 99.00
2017 09 06 02 50 353  8.3  9.9  1.16  5.56  4.17 294 1011.5  13.1 999.0 999.0 99.0 99.00
2017 09 06 03 50 360  7.9  9.4  1.02  4.76  4.04 320 1011.8  12.9 999.0 999.0 99.0 99.00
2017 09 06 04 50   6  7.6  9.7  1.04  5.56  4.10 301 1012.0  13.2 999.0 999.0 99.0 99.00
2017 09 06 05 50  15  7.8  9.1  0.93  5.26  4.05 302 1012.4  13.3 999.0 999.0 99.0 99.00
2017 09 06 06 50  14  5.8  7.0  0.94  5.26  4.15 303 1012.6  13.1 999.0 999.0 99.0 99.00
2017 09 06 07 50  11  5.6  6.8  0.89  5.56  4.18 300 1012.9  13.0 999.0 999.0 99.0 99.00
2017 09 06 08 50   7  6.3  7.6  0.84  5.26  4.04 301 1013.0  13.0 999.0 999.0 99.0 99.00
2017 09 06 09 50   6  6.4  7.3  0.79  5.00  4.03 314 1013.4  12.8 999.0 999.0 99.0 99.00
2017 09 06 10 50  16  6.1  7.2  0.83  5.26  4.02 305 1013.9  12.8 999.0 999.0 99.0 99.00
2017 09 06 11 50 345  5.7  6.9  0.78  4.76  3.87 315 1014.3  12.5 999.0 999.0 99.0 99.00
2017 09 06 12 50  18  6.5  7.9  0.73  5.00  3.88 308 1014.6  12.7 999.0 999.0 99.0 99.00
2017 09 06 13 50  19  7.3  8.5  0.78  4.55  3.72 313 1014.8  12.6 999.0 999.0 99.0 99.00
2017 09 06 14 50  21  9.0 10.6  0.82  4.35  3.61 326 1015.1  12.6 999.0 999.0 99.0 99.00
2017 09 06 15 50  16  7.8  8.9  0.96  4.17  3.69 344 1015.5  12.3 999.0 999.0 99.0 99.00
2017 09 06 16 50  11  7.7  8.9  1.01  4.17  3.83 350 1015.7  12.4 999.0 999.0 99.0 99.00
2017 09 06 17 50   6  7.6  9.0  0.97  4.35  3.91 335 1015.8  12.3 999.0 999.0 99.0 99.00
2017 09 06 18 50   6  8.9 10.1  0.94  4.76  3.84 335 1015.9  12.2 999.0 999.0 99.0 99.00
2017 09 06 19 50   3  9.2 10.8  1.03  4.76  3.95 340 1015.5  12.5 999.0 999.0 99.0 99.00
2017 09 06 20 50 354  9.1 10.7  1.05  4.76  3.97 346 1015.5  12.4 999.0 999.0 99.0 99.00
2017 09 06 21 50   1  9.2 10.9  1.06  5.00  4.07 343 1015.5  12.4 999.0 999.0 99.0 99.00
2017 09 06 22 50 355  8.7 10.1  1.08  5.26  4.17 347 1015.8  12.1 999.0 999.0 99.0 99.00
2017 09 06 23 50 349  8.1  9.9  0.97  5.26  4.19 358 1016.0  11.8 999.0 999.0 99.0 99.00
2017 09 07 00 50 353  7.3  9.1  1.15  5.00  4.43 357 1016.1  11.8 999.0 999.0 99.0 99.00
2017 09 07 01 50 351  7.2  8.9  0.91  5.26  4.13   6 1016.1  11.4 999.0 999.0 99.0 99.00
2017 09 07 02 50 354  6.7  7.9  0.81  5.00  3.92   2 1015.7  11.5 999.0 999.0 99.0 99.00
2017 09 07 03 50 359  7.0  9.6  0.83  4.55  3.94 358 1015.4  11.9 999.0 999.0 99.0 99.00
2017 09 07 04 50   5  6.7  7.7  0.80  4.76  3.79 355 1015.3  11.4 999.0 999.0 99.0 99.00
2017 09 07 05 50   5  4.1  5.0  0.85  4.35  3.85 359 1015.1  11.5 999.0 999.0 99.0 99.00
2017 09 07 06 50 329  3.9  4.9  0.69  4.76  3.84   9 1014.8  11.3 999.0 999.0 99.0 99.00
2017 09 07 07 50 325  4.5  5.9  0.65  4.55  3.67   9 1014.5  10.8 999.0 999.0 99.0 99.00
2017 09 07 08 50 319  4.6  5.6  0.56  4.35  3.55   4 1014.0  10.8 999.0 999.0 99.0 99.00
2017 09 07 09 50 328  4.6  5.7  0.54  4.35  3.51  15 1013.9  11.1 999.0 999.0 99.0 99.00
2017 09 07 10 50 359  4.6  5.5  0.49  4.17  3.48  16 1013.8  11.4 999.0 999.0 99.0 99.00
2017 09 07 11 50   2  5.1  6.4  0.45  3.85  3.38  52 1013.8  11.2 999.0 999.0 99.0 99.00
2017 09 07 12 50   1  6.4  7.5  0.46  4.00  3.29  16 1013.8  10.7 999.0 999.0 99.0 99.00
