#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 06 11 07 50 118  3.6  3.9  0.05 99.00  2.99 999 9999.0   5.3   2.9 999.0 99.0 99.00
2018 06 11 08 50 101  3.0  3.4  0.05 99.00  3.23 999 9999.0   5.5   2.9 999.0 99.0 99.00
2018 06 11 09 50  77  3.8  4.3  0.04 99.00  3.32 999 9999.0   4.3   2.9 999.0 99.0 99.00
2018 06 11 10 50  94  4.0  4.3  0.05 99.00  3.07 999 9999.0   5.4   2.9 999.0 99.0 99.00
2018 06 11 11 50  87  5.0  5.5  0.06 99.00  2.65 999 9999.0   5.9   2.9 999.0 99.0 99.00
2018 06 11 12 50 107  4.7  5.1  0.07 99.00  3.10 999 9999.0   6.2   3.0 999.0 99.0 99.00
2018 06 11 13 50 102  4.5  5.1  0.08 99.00  2.70 999 9999.0   5.4   3.0 999.0 99.0 99.00
2018 06 11 14 50 119  3.5  3.8  0.07 99.00  2.47 999 9999.0   5.8   3.1 999.0 99.0 99.00
2018 06 11 15 50  88  5.1  5.5  0.07 99.00  2.39 999 9999.0   5.7   3.2 999.0 99.0 99.00
2018 06 11 16 50  84  5.0  5.5  0.05 99.00  2.49 999 9999.0   5.0   3.2 999.0 99.0 99.00
2018 06 11 17 50  97  4.5  5.1  0.11 99.00  2.46 999 9999.0   5.5   3.2 999.0 99.0 99.00
2018 06 11 18 50  93  3.6  3.9  0.15 99.00  2.42 999 9999.0   5.5   3.2 999.0 99.0 99.00
2018 06 11 19 50  92  3.3  3.5  0.13 99.00  2.37 999 9999.0   5.8   3.2 999.0 99.0 99.00
2018 06 11 20 50  79  2.7  3.0  0.12 99.00  2.43 999 9999.0   6.2   3.3 999.0 99.0 99.00
2018 06 11 21 50  73  3.2  3.8  0.12 99.00  2.47 999 9999.0   6.4   3.3 999.0 99.0 99.00
2018 06 11 22 50  83  4.0  4.3  0.12 99.00  2.78 999 9999.0   7.2   3.3 999.0 99.0 99.00
2018 06 11 23 50  89  4.4  4.9  0.08 99.00  2.50 999 9999.0   6.9   3.3 999.0 99.0 99.00
2018 06 12 00 50 105  5.2  5.9  0.07 99.00  2.62 999 9999.0   6.8   3.3 999.0 99.0 99.00
2018 06 12 01 50 110  4.7  5.2  0.09 99.00  2.30 999 9999.0   6.0   3.2 999.0 99.0 99.00
2018 06 12 02 50 130  5.9  6.3  0.11 99.00  2.28 999 9999.0   6.9   3.1 999.0 99.0 99.00
2018 06 12 03 50 141  4.4  5.1  0.15 99.00  2.44 999 9999.0   6.6   3.1 999.0 99.0 99.00
2018 06 12 04 50 154  5.2  5.9  0.23 99.00  2.49 999 9999.0   7.1   3.0 999.0 99.0 99.00
2018 06 12 05 50 147  4.8  5.2  0.28  2.86  2.76 133 9999.0   6.8   3.0 999.0 99.0 99.00
2018 06 12 06 50 148  5.0  5.7  0.28  2.94  2.84 134 9999.0   5.8   3.0 999.0 99.0 99.00
2018 06 12 07 50 149  3.9  4.2  0.22 99.00  2.87 999 9999.0   5.5   3.0 999.0 99.0 99.00
2018 06 12 08 50 181  4.2  4.5  0.23 99.00  2.93 999 9999.0   5.7   2.9 999.0 99.0 99.00
2018 06 12 09 50 167  4.0  4.4  0.20 99.00  2.93 999 9999.0   5.5   2.9 999.0 99.0 99.00
2018 06 12 10 50 162  5.1  5.7  0.20 99.00  2.81 999 9999.0   5.8   2.9 999.0 99.0 99.00
2018 06 12 11 50 171  4.8  5.2  0.24 99.00  2.78 999 9999.0   6.0   2.9 999.0 99.0 99.00
2018 06 12 12 50 163  4.6  5.1  0.19 99.00  2.88 999 9999.0   5.8   3.0 999.0 99.0 99.00
2018 06 12 13 50 175  4.4  4.8  0.21 99.00  2.76 999 9999.0   5.5   3.0 999.0 99.0 99.00
2018 06 12 14 50 192  4.7  5.0  0.22 99.00  2.65 999 9999.0   6.4   3.0 999.0 99.0 99.00
2018 06 12 15 50 172  3.9  4.3  0.19 99.00  2.68 999 9999.0   6.3   3.1 999.0 99.0 99.00
2018 06 12 16 50 193  2.9  3.6  0.21 99.00  2.78 999 9999.0   5.6   3.1 999.0 99.0 99.00
2018 06 12 17 50 100  3.8  5.0  0.21 99.00  2.75 999 9999.0   6.8   3.1 999.0 99.0 99.00
2018 06 12 18 50  80  3.2  3.8  0.21 99.00  2.77 999 9999.0   4.2   3.2 999.0 99.0 99.00
2018 06 12 19 50  92  3.5  4.1  0.22 99.00  2.83 999 9999.0   4.2   3.2 999.0 99.0 99.00
2018 06 12 20 50  80  3.3  3.6  0.20 99.00  2.69 999 9999.0   4.0   3.1 999.0 99.0 99.00
2018 06 12 21 50  86  2.8  3.0  0.23 99.00  2.91 999 9999.0   5.5   3.1 999.0 99.0 99.00
2018 06 12 22 50 117  3.9  4.2  0.20 99.00  2.78 999 9999.0   5.6   3.1 999.0 99.0 99.00
2018 06 12 23 50 114  3.5  3.8  0.18 99.00  2.75 999 9999.0   5.8   3.1 999.0 99.0 99.00
2018 06 13 00 50 108  2.7  3.3  0.16 99.00  2.73 999 9999.0   5.0   3.1 999.0 99.0 99.00
2018 06 13 01 50 130  3.2  3.4  0.13 99.00  2.71 999 9999.0   5.1   3.1 999.0 99.0 99.00
2018 06 13 02 50 135  2.7  3.0  0.11 99.00  2.74 999 9999.0   5.2   3.1 999.0 99.0 99.00
2018 06 13 03 50 148  2.3  2.7  0.09 99.00  2.84 999 9999.0   5.7   3.1 999.0 99.0 99.00
2018 06 13 04 50 192  2.7  3.0  0.09 99.00  2.88 999 9999.0   5.6   3.0 999.0 99.0 99.00
2018 06 13 05 50 146  3.4  3.7  0.08 99.00  2.87 999 9999.0   4.7   3.0 999.0 99.0 99.00
2018 06 13 06 50 238  1.3  1.8  0.08 99.00  2.84 999 9999.0   4.9   3.0 999.0 99.0 99.00
2018 06 13 07 50  50  1.4  1.5  0.07 99.00  2.76 999 9999.0   4.6   3.1 999.0 99.0 99.00
2018 06 13 08 50 345  2.7  4.8 99.00 99.00 99.00 999 9999.0   4.7   3.1 999.0 99.0 99.00
2018 06 13 09 50 320  3.9  6.4  0.06 99.00  3.12 999 9999.0   7.3   3.0 999.0 99.0 99.00
2018 06 13 10 50 304  8.3 10.9  0.40  3.23  2.94 292 9999.0   6.6   3.0 999.0 99.0 99.00
2018 06 13 11 50 322  7.6  8.7  0.57  3.57  3.23 281 9999.0   5.7   3.1 999.0 99.0 99.00
2018 06 13 12 50 317  6.1  7.3  0.42  3.23  3.07 275 9999.0   5.5   3.1 999.0 99.0 99.00
2018 06 13 13 50 304  7.3  8.7  0.47  3.45  3.03 272 9999.0   5.7   3.1 999.0 99.0 99.00
2018 06 13 14 50 297  8.6  9.9  0.69  4.00  3.36 292 9999.0   5.8   3.1 999.0 99.0 99.00
2018 06 13 15 50 301  9.2 11.0  0.85  4.17  3.62 297 9999.0   6.4   3.1 999.0 99.0 99.00
2018 06 13 16 50 297  7.7  8.7  0.97  4.35  3.94 296 9999.0   5.8   3.1 999.0 99.0 99.00
2018 06 13 17 50 293  9.7 11.2  0.95  4.76  3.91 297 9999.0   6.2   3.1 999.0 99.0 99.00
2018 06 13 18 50 293  8.6  9.6  1.03  5.00  4.05 286 9999.0   6.7   3.1 999.0 99.0 99.00
2018 06 13 19 50 292  6.3  7.0  1.02  5.00  4.06 280 9999.0   6.3   3.1 999.0 99.0 99.00
2018 06 13 20 50 331  2.4  2.9  0.89  5.00  4.10 274 9999.0   5.3   3.1 999.0 99.0 99.00
2018 06 13 21 50 292  5.7  6.6  0.74  5.00  3.85 284 9999.0   6.5   3.2 999.0 99.0 99.00
2018 06 13 22 50 294  7.4  8.4  0.79  5.00  3.89 285 9999.0   6.6   3.2 999.0 99.0 99.00
2018 06 13 23 50 296  7.5  8.6  0.97  5.26  4.06 289 9999.0   6.9   3.2 999.0 99.0 99.00
2018 06 14 00 50 292  6.6  7.4  0.95  5.26  4.12 278 9999.0   6.3   3.2 999.0 99.0 99.00
2018 06 14 01 50 294  5.9  6.5  0.86  5.00  3.87 284 9999.0   6.0   3.1 999.0 99.0 99.00
2018 06 14 02 50 298  4.8  5.3  0.73  5.26  4.00 280 9999.0   5.8   3.1 999.0 99.0 99.00
2018 06 14 03 50 305  4.8  5.3  0.64  5.00  3.96 288 9999.0   5.7   3.1 999.0 99.0 99.00
2018 06 14 04 50 303  4.0  4.5  0.56  4.76  3.75 279 9999.0   5.5   3.1 999.0 99.0 99.00
2018 06 14 05 50 312  3.6  4.2  0.47  4.55  3.57 290 9999.0   6.1   3.1 999.0 99.0 99.00
2018 06 14 06 50 325  3.8  4.2  0.41  4.35  3.52 282 9999.0   5.8   3.0 999.0 99.0 99.00
2018 06 14 07 50 356  4.0  4.5  0.38  4.35  3.47 279 9999.0   5.1   3.0 999.0 99.0 99.00
2018 06 14 08 50   1  2.8  3.1  0.33  3.85  3.38 266 9999.0   5.0   3.0 999.0 99.0 99.00
2018 06 14 09 50  25  2.2  2.5  0.31  4.17  3.54 261 9999.0   5.0   3.0 999.0 99.0 99.00
2018 06 14 10 50  50  0.7  1.4  0.33  4.76  3.65 253 9999.0   5.5   3.0 999.0 99.0 99.00
2018 06 14 11 50 196  0.6  0.9  0.33  5.00  3.72 298 9999.0   6.4   3.0 999.0 99.0 99.00
2018 06 14 12 50 202  1.8  2.0  0.30  4.55  3.62 291 9999.0   6.0   3.1 999.0 99.0 99.00
2018 06 14 13 50  52  2.2  2.4  0.29  4.55  3.60 260 9999.0   5.3   3.2 999.0 99.0 99.00
2018 06 14 14 50  56  1.8  2.0  0.25  4.55  3.62 261 9999.0   5.2   3.4 999.0 99.0 99.00
2018 06 14 15 50 203  1.3  1.4  0.24 99.00  3.66 999 9999.0   5.7   3.4 999.0 99.0 99.00
2018 06 14 16 50 236  2.8  3.0  0.23 99.00  3.59 999 9999.0   5.8   3.4 999.0 99.0 99.00
2018 06 14 17 50 223  2.8  3.0  0.19 99.00  3.45 999 9999.0   6.3   3.5 999.0 99.0 99.00
2018 06 14 18 50 216  2.7  3.0  0.18 99.00  3.48 999 9999.0   6.9   3.6 999.0 99.0 99.00
2018 06 14 19 50 171  1.5  1.7  0.18 99.00  3.64 999 9999.0   7.7   3.6 999.0 99.0 99.00
2018 06 14 20 50 221  2.0  2.6  0.16 99.00  3.57 999 9999.0   8.4   3.6 999.0 99.0 99.00
2018 06 14 21 50 190  2.1  3.0  0.15 99.00  3.49 999 9999.0   7.2   3.6 999.0 99.0 99.00
2018 06 14 22 50 216  3.0  3.1  0.13 99.00  3.56 999 9999.0   8.3   3.6 999.0 99.0 99.00
2018 06 14 23 50  83  1.1  1.7  0.11 99.00  3.51 999 9999.0  10.6   3.6 999.0 99.0 99.00
2018 06 15 00 50 122  0.7  1.1  0.09 99.00  3.52 999 9999.0  10.8   3.5 999.0 99.0 99.00
2018 06 15 01 50  90  1.2  2.2  0.09 99.00  3.48 999 9999.0   7.0   3.4 999.0 99.0 99.00
2018 06 15 02 50 150  3.3  4.1  0.08 99.00  3.55 999 9999.0   5.6   3.3 999.0 99.0 99.00
2018 06 15 03 50 150  2.2  2.6  0.10 99.00  3.59 999 9999.0   8.9   3.2 999.0 99.0 99.00
2018 06 15 04 50 175  2.4  3.1  0.08 99.00  3.52 999 9999.0   6.3   3.2 999.0 99.0 99.00
2018 06 15 05 50 129  3.5  3.9  0.07 99.00  3.50 999 9999.0   6.3   3.1 999.0 99.0 99.00
2018 06 15 06 50 106  4.1  4.5  0.06 99.00  3.60 999 9999.0   5.7   3.1 999.0 99.0 99.00
2018 06 15 07 50 103  3.7  4.1  0.06 99.00  3.65 999 9999.0   5.1   3.1 999.0 99.0 99.00
2018 06 15 08 50 114  4.0  4.4  0.06 99.00  3.53 999 9999.0   5.7   3.1 999.0 99.0 99.00
2018 06 15 09 50 112  4.7  5.3  0.06 99.00  3.47 999 9999.0   5.4   3.1 999.0 99.0 99.00
2018 06 15 10 50  98  6.3  7.3  0.12 99.00  2.27 999 9999.0   4.7   3.1 999.0 99.0 99.00
2018 06 15 11 50  91  7.8  8.7  0.34  2.60  2.64  81 9999.0   4.9   3.1 999.0 99.0 99.00
2018 06 15 12 50 101  5.3  6.2  0.43  3.03  2.91  84 9999.0   4.8   3.1 999.0 99.0 99.00
2018 06 15 13 50 100  5.4  6.0  0.40  3.33  3.04  73 9999.0   4.6   3.1 999.0 99.0 99.00
2018 06 15 14 50 123  1.7  1.9  0.39  3.45  3.16  69 9999.0   4.8   3.1 999.0 99.0 99.00
2018 06 15 15 50 121  6.1  6.7  0.35  3.45  3.14  62 9999.0   4.9   3.1 999.0 99.0 99.00
2018 06 15 16 50 140  7.7  8.9  0.29  3.57  2.91  65 9999.0   6.6   3.1 999.0 99.0 99.00
2018 06 15 17 50 160 10.4 11.9  0.58  3.13  2.86 120 9999.0   8.6   3.2 999.0 99.0 99.00
2018 06 15 18 50 140  7.0  8.0  0.62  3.23  3.12 128 9999.0   7.6   3.2 999.0 99.0 99.00
2018 06 15 19 50  96  5.7  6.6  0.54  3.33  3.23 135 9999.0   6.3   3.2 999.0 99.0 99.00
2018 06 15 20 50  90  4.8  5.4  0.57  3.45  3.24 116 9999.0   6.0   3.2 999.0 99.0 99.00
2018 06 15 21 50  90  4.8  5.2  0.51  3.33  3.26 131 9999.0   6.0   3.2 999.0 99.0 99.00
2018 06 15 22 50 111  4.9  5.6  0.51  3.45  3.35 124 9999.0   6.1   3.2 999.0 99.0 99.00
2018 06 15 23 50 102  5.9  6.6  0.49  3.45  3.32 122 9999.0   6.2   3.2 999.0 99.0 99.00
2018 06 16 00 50 125  5.6  6.1  0.53  3.23  3.29 116 9999.0   6.5   3.2 999.0 99.0 99.00
2018 06 16 01 50 128  5.1  5.9  0.58  4.17  3.47 188 9999.0   6.7   3.2 999.0 99.0 99.00
2018 06 16 02 50 143  4.4  4.9  0.61  4.76  3.78 186 9999.0   5.5   3.1 999.0 99.0 99.00
2018 06 16 03 50 138  3.8  4.3  0.50  4.76  3.47 195 9999.0   6.1   3.1 999.0 99.0 99.00
2018 06 16 04 50 151  5.2  6.0  0.42  4.17  3.46 188 9999.0   5.8   3.1 999.0 99.0 99.00
2018 06 16 05 50 172  3.8  4.5  0.36  3.57  3.30 177 9999.0   5.8   3.1 999.0 99.0 99.00
2018 06 16 06 50 111  2.5  3.0  0.33  2.86  3.11 158 9999.0   6.1   3.1 999.0 99.0 99.00
2018 06 16 07 50  63  2.4  3.0  0.26  3.03  3.05 155 9999.0   5.2   3.1 999.0 99.0 99.00
2018 06 16 08 50 102  3.4  3.9  0.27  3.45  2.95 183 9999.0   4.5   3.1 999.0 99.0 99.00
2018 06 16 09 50 118  3.7  4.4  0.23 99.00  2.97 999 9999.0   4.4   3.1 999.0 99.0 99.00
2018 06 16 10 50 116  3.3  4.2  0.27  3.70  3.24 184 9999.0   5.1   3.1 999.0 99.0 99.00
2018 06 16 11 50 128  4.5  6.0  0.27  3.45  3.29 185 9999.0   4.8   3.0 999.0 99.0 99.00
2018 06 16 12 50 114  5.2  5.9  0.31  3.57  3.24 176 9999.0   5.2   3.0 999.0 99.0 99.00
2018 06 16 13 50 101  3.5  4.2  0.26  3.45  2.96 165 9999.0   5.7   3.1 999.0 99.0 99.00
2018 06 16 14 50  71  4.3  4.9  0.23 99.00  2.84 999 9999.0   5.6   3.1 999.0 99.0 99.00
2018 06 16 15 50 112  6.5  7.5  0.25  3.45  2.74 164 9999.0   5.5   3.2 999.0 99.0 99.00
2018 06 16 16 50 119  7.3  8.1  0.35  2.60  2.69  96 9999.0   6.5   3.2 999.0 99.0 99.00
2018 06 16 17 50 133  5.4  5.9  0.35  3.03  2.78 118 9999.0   6.2   3.2 999.0 99.0 99.00
2018 06 16 18 50 144  6.4  7.4  0.38  2.74  2.82 114 9999.0   6.8   3.2 999.0 99.0 99.00
2018 06 16 19 50 228  7.6  9.7  0.41  2.74  2.69 176 9999.0  12.7   3.2 999.0 99.0 99.00
2018 06 16 20 50 288  7.2  8.2  0.41  2.94  3.17 216 9999.0  12.4   3.3 999.0 99.0 99.00
2018 06 16 21 50 149  5.9  7.1  0.34  2.86  2.97 175 9999.0  12.1   3.3 999.0 99.0 99.00
2018 06 16 22 50 131  1.9  3.1  0.61  3.85  3.34 272 9999.0  11.8   3.3 999.0 99.0 99.00
2018 06 16 23 50 139  5.0  5.6  0.42  3.45  3.13 213 9999.0   6.8   3.2 999.0 99.0 99.00
2018 06 17 00 50 121  4.3  4.7  0.32  3.57  3.02 200 9999.0   6.3   3.2 999.0 99.0 99.00
2018 06 17 01 50 135  5.2  5.6  0.26  3.23  2.93 172 9999.0   6.3   3.2 999.0 99.0 99.00
2018 06 17 02 50 135  3.3  4.2  0.22 99.00  2.85 999 9999.0   6.5   3.1 999.0 99.0 99.00
2018 06 17 03 50 134  5.0  5.7  0.20 99.00  2.77 999 9999.0   7.1   3.1 999.0 99.0 99.00
2018 06 17 04 50 122  3.1  3.5  0.22 99.00  2.76 999 9999.0   7.0   3.1 999.0 99.0 99.00
2018 06 17 05 50 154  6.7  7.7  0.25  2.94  2.83 162 9999.0   8.0   3.1 999.0 99.0 99.00
2018 06 17 06 50 209  9.7 12.2  0.29  3.23  2.85 181 9999.0   9.3   3.1 999.0 99.0 99.00
2018 06 17 07 50 168  5.9  6.5  0.30  2.94  2.75 177 9999.0   8.8   3.1 999.0 99.0 99.00
2018 06 17 08 50 165  5.6  6.1  0.32  2.94  2.81 174 9999.0   8.9   3.2 999.0 99.0 99.00
2018 06 17 09 50 163  5.4  6.0  0.33  3.03  2.82 175 9999.0   7.3   3.2 999.0 99.0 99.00
2018 06 17 10 50 144  3.0  3.4  0.24 99.00  2.77 999 9999.0   9.0   3.1 999.0 99.0 99.00
2018 06 17 11 50 161  5.1  5.5  0.21 99.00  2.71 999 9999.0   8.4   3.1 999.0 99.0 99.00
2018 06 17 12 50 144  5.2  6.3  0.22 99.00  2.76 999 9999.0   7.3   3.1 999.0 99.0 99.00
2018 06 17 13 50 139  8.2  9.2  0.28  2.47  2.56 162 9999.0   8.0   3.2 999.0 99.0 99.00
2018 06 17 14 50 179  4.1  5.2  0.42  2.86  2.83 154 9999.0   7.2   3.2 999.0 99.0 99.00
2018 06 17 15 50 177  4.6  5.0  0.34  3.13  2.94 151 9999.0   7.4   3.2 999.0 99.0 99.00
2018 06 17 16 50 187  4.3  4.6  0.30  3.13  2.93 155 9999.0   7.6   3.2 999.0 99.0 99.00
2018 06 17 17 50 207  2.9  3.3  0.33  3.33  3.04 165 9999.0   7.2   3.2 999.0 99.0 99.00
2018 06 17 18 50 252  3.1  3.4  0.30  3.45  3.06 183 9999.0   7.2   3.2 999.0 99.0 99.00
2018 06 17 19 50 265  3.1  3.5  0.27  3.23  3.02 150 9999.0   8.8   3.3 999.0 99.0 99.00
2018 06 17 20 50 262  3.9  4.7  0.25  3.13  2.99 159 9999.0  12.6   3.3 999.0 99.0 99.00
2018 06 17 21 50 165  2.1  2.8  0.24 99.00  2.98 999 9999.0  14.5   3.3 999.0 99.0 99.00
2018 06 17 22 50 115  0.8  1.4  0.22 99.00  2.90 999 9999.0  12.4   3.3 999.0 99.0 99.00
2018 06 17 23 50 138  0.4  1.2  0.20 99.00  2.98 999 1010.0  11.1   3.3 999.0 99.0 99.00
2018 06 18 00 50 193  3.0  3.5  0.20 99.00  2.98 999 1011.0   6.6   3.3 999.0 99.0 99.00
2018 06 18 01 50 344  3.3  4.2  0.19 99.00  3.08 999 1011.2   6.6   3.3 999.0 99.0 99.00
2018 06 18 02 50 121  1.6  2.0  0.15 99.00  2.95 999 1010.6   8.8   3.2 999.0 99.0 99.00
2018 06 18 03 50 325  1.4  1.7  0.15 99.00  2.96 999 1010.6   9.1   3.2 999.0 99.0 99.00
2018 06 18 04 50 356  2.0  2.8  0.14 99.00  3.00 999 1010.4   7.5   3.1 999.0 99.0 99.00
2018 06 18 05 50   2  2.5  3.8  0.11 99.00  3.09 999 1010.2   6.4   3.1 999.0 99.0 99.00
2018 06 18 06 50 359  2.3  2.8  0.13 99.00  3.08 999 1010.4   6.3   3.1 999.0 99.0 99.00
2018 06 18 07 50   1  2.2  2.5  0.12 99.00  3.10 999 1010.1   7.7   3.1 999.0 99.0 99.00
2018 06 18 08 50   1  2.3  3.0  0.11 99.00  3.06 999 1010.1   4.3   3.1 999.0 99.0 99.00
2018 06 18 09 50 329  3.4  3.8  0.09 99.00  3.03 999 1010.4   4.4   3.1 999.0 99.0 99.00
2018 06 18 10 50 316  2.8  3.2  0.10 99.00  2.99 999 1011.1   6.0   3.1 999.0 99.0 99.00
2018 06 18 11 50 340  5.1  5.9  0.08 99.00  3.04 999 1012.2   7.5   3.1 999.0 99.0 99.00
2018 06 18 12 50 335  3.6  4.0  0.08 99.00  3.00 999 1012.8   5.8   3.1 999.0 99.0 99.00
2018 06 18 13 50 336  6.0  6.6  0.14 99.00  2.42 999 1013.2   6.6   3.1 999.0 99.0 99.00
2018 06 18 14 50 320  4.5  4.9  0.34  2.74  2.69 352 1013.7   5.6   3.1 999.0 99.0 99.00
2018 06 18 15 50 312  3.4  3.8  0.22 99.00  2.58 999 1013.8   5.0   3.1 999.0 99.0 99.00
2018 06 18 16 50 309  4.2  4.7  0.22 99.00  2.56 999 1014.5   4.7   3.2 999.0 99.0 99.00
2018 06 18 17 50 315  4.6  5.1  0.18 99.00  2.54 999 1014.4   5.2   3.2 999.0 99.0 99.00
2018 06 18 18 50 314  5.6  6.1  0.22 99.00  2.61 999 1014.7   6.3   3.2 999.0 99.0 99.00
2018 06 18 19 50 302  5.0  5.6  0.26  2.86  2.73 325 1015.0   6.0   3.2 999.0 99.0 99.00
2018 06 18 20 50 298  4.9  5.4  0.26  2.94  2.72 302 1015.3   6.3   3.2 999.0 99.0 99.00
2018 06 18 21 50 288  4.8  5.3  0.29  2.74  2.85 328 1015.1   5.9   3.2 999.0 99.0 99.00
2018 06 18 22 50 291  5.8  6.7  0.27  3.13  2.85 277 1014.8   5.9   3.2 999.0 99.0 99.00
2018 06 18 23 50 310  4.8  5.5  0.27  3.33  2.71 267 1014.9   7.3   3.2 999.0 99.0 99.00
2018 06 19 00 50 328  4.9  5.3  0.28  2.94  2.76 294 1015.2   6.9   3.1 999.0 99.0 99.00
2018 06 19 01 50 339  5.1  5.6  0.24 99.00  2.81 999 1015.8   7.5   3.1 999.0 99.0 99.00
2018 06 19 02 50 331  3.7  4.2  0.21 99.00  2.76 999 1017.0   7.2   3.1 999.0 99.0 99.00
2018 06 19 03 50 329  4.5  4.9  0.20 99.00  2.71 999 1017.5   5.9   3.1 999.0 99.0 99.00
2018 06 19 04 50 337  4.1  5.0  0.17 99.00  2.67 999 1017.4   5.9   3.0 999.0 99.0 99.00
2018 06 19 05 50 347  4.2  4.5  0.17 99.00  2.72 999 1017.5   5.3   3.0 999.0 99.0 99.00
2018 06 19 06 50 342  2.8  3.1  0.16 99.00  2.66 999 1018.0   5.2   3.0 999.0 99.0 99.00
2018 06 19 07 50 358  2.9  3.1  0.15 99.00  2.70 999 1018.3   5.0   3.0 999.0 99.0 99.00
2018 06 19 08 50   6  1.4  1.6  0.15 99.00  2.79 999 1018.7   5.6   2.9 999.0 99.0 99.00
2018 06 19 09 50  25  2.8  3.0  0.15 99.00  2.87 999 1018.7   6.0   2.9 999.0 99.0 99.00
2018 06 19 10 50  50  1.4  1.8  0.14 99.00  2.95 999 1019.2   6.5   2.9 999.0 99.0 99.00
2018 06 19 11 50 236  0.7  1.4  0.13 99.00  2.85 999 1019.8   6.1   3.0 999.0 99.0 99.00
2018 06 19 12 50 174  0.0  0.0  0.14 99.00  2.84 999 1019.8   8.6   3.0 999.0 99.0 99.00
2018 06 19 13 50  44  0.5  0.8  0.12 99.00  2.87 999 1019.7   7.9   3.1 999.0 99.0 99.00
2018 06 19 14 50  16  1.9  2.4  0.11 99.00  2.82 999 1019.8   6.7   3.2 999.0 99.0 99.00
2018 06 19 15 50   2  0.3  0.9  0.10 99.00  2.94 999 1019.7   6.6   3.3 999.0 99.0 99.00
2018 06 19 16 50 174  0.1  0.4  0.09 99.00  2.83 999 1019.5   6.9   3.4 999.0 99.0 99.00
2018 06 19 17 50  15  1.6  1.8  0.07 99.00  2.74 999 1019.3   7.3   3.4 999.0 99.0 99.00
2018 06 19 18 50  12  1.4  1.5  0.06 99.00  2.86 999 1019.1   6.2   3.4 999.0 99.0 99.00
2018 06 19 19 50  24  2.5  2.9  0.06 99.00  2.84 999 1018.4   7.0   3.4 999.0 99.0 99.00
2018 06 19 20 50  29  2.3  2.6 99.00 99.00 99.00 999 1017.7   6.7   3.4 999.0 99.0 99.00
2018 06 19 21 50 174  0.7  1.7  0.06 99.00  2.92 999 1017.0   6.6   3.4 999.0 99.0 99.00
2018 06 19 22 50  50  0.4  0.4  0.05 99.00  2.92 999 1016.5   8.1   3.4 999.0 99.0 99.00
2018 06 19 23 50  21  1.6  1.7  0.05 99.00  3.08 999 1016.2   8.8   3.4 999.0 99.0 99.00
2018 06 20 00 50  29  1.1  1.3  0.04 99.00  3.09 999 1015.8   8.6   3.4 999.0 99.0 99.00
2018 06 20 01 50 253  1.1  1.2  0.03 99.00  3.14 999 1015.3   9.3   3.3 999.0 99.0 99.00
2018 06 20 02 50 237  1.2  2.0  0.03 99.00  3.06 999 1015.4   9.5   3.2 999.0 99.0 99.00
2018 06 20 03 50 225  2.6  3.2  0.04 99.00  3.41 999 1015.0   5.0   3.2 999.0 99.0 99.00
2018 06 20 04 50 271  1.6  2.1  0.04 99.00  3.42 999 1014.6   4.8   3.1 999.0 99.0 99.00
2018 06 20 05 50 349  2.1  2.5  0.03 99.00  3.38 999 1014.6   4.1   3.0 999.0 99.0 99.00
2018 06 20 06 50 244  2.4  2.7  0.03 99.00  3.86 999 1014.7   5.6   2.9 999.0 99.0 99.00
2018 06 20 07 50 263  2.7  2.9  0.03 99.00  3.47 999 1014.7   5.6   3.0 999.0 99.0 99.00
2018 06 20 08 50 289  2.0  2.2 99.00 99.00 99.00 999 1014.4   6.5   3.0 999.0 99.0 99.00
2018 06 20 09 50 230  2.1  2.3  0.03 99.00  3.75 999 1013.3   7.0   2.9 999.0 99.0 99.00
2018 06 20 10 50 247  2.1  2.3  0.03 99.00  3.48 999 1013.2   7.3   3.0 999.0 99.0 99.00
2018 06 20 11 50 182  2.2  2.8  0.06 99.00  3.74 999 1013.2   5.7   3.0 999.0 99.0 99.00
2018 06 20 12 50 143  1.4  1.6  0.04 99.00  3.40 999 1013.5   5.4   3.2 999.0 99.0 99.00
2018 06 20 13 50 117  1.4  1.7  0.04 99.00  3.73 999 1013.8   5.4   3.3 999.0 99.0 99.00
2018 06 20 14 50 174  0.1  0.4  0.03 99.00  3.99 999 1013.9   6.1   3.3 999.0 99.0 99.00
2018 06 20 15 50 247  1.2  1.8  0.02 99.00  3.34 999 1014.2   5.7   3.4 999.0 99.0 99.00
2018 06 20 16 50 186  1.3  2.2  0.02 99.00  3.56 999 1013.9   5.8   3.5 999.0 99.0 99.00
2018 06 20 17 50 115  1.8  2.0  0.06 99.00  3.61 999 1014.0   5.3   3.6 999.0 99.0 99.00
2018 06 20 18 50 160  3.3  3.8  0.02 99.00  3.98 999 1013.2   5.0   3.5 999.0 99.0 99.00
2018 06 20 19 50 208  2.0  2.4 99.00 99.00 99.00 999 1013.4   5.4   3.6 999.0 99.0 99.00
2018 06 20 20 50 337  2.2  2.9  0.02 99.00  3.77 999 1013.6   4.5   3.5 999.0 99.0 99.00
2018 06 20 21 50 353  3.2  3.8  0.02 99.00  3.54 999 1013.3   5.1   3.5 999.0 99.0 99.00
