#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 09 06 10 50 128  1.7  2.9  0.42  3.85  3.32 198 1012.2  18.2  17.5 999.0 99.0 99.00
2016 09 06 11 50 118 10.2 12.0  0.35  3.70  3.18 188 1007.2  18.5  17.6 999.0 99.0 99.00
2016 09 06 12 50 170  8.6 10.4  0.52  3.13  3.13 148 1009.8  19.2  17.5 999.0 99.0 99.00
2016 09 06 13 50 183  7.1  8.2  0.81  3.85  3.55 151 1011.0  19.2  17.5 999.0 99.0 99.00
2016 09 06 14 50 172  9.1 11.2  0.84  4.17  3.56 160 1011.6  19.1  17.5 999.0 99.0 99.00
2016 09 06 15 50 159  9.4 11.0  1.05  4.35  3.87 168 1011.3  19.1  17.5 999.0 99.0 99.00
2016 09 06 16 50 171  8.5 10.0  1.22  4.55  4.09 167 1012.0  18.8  17.5 999.0 99.0 99.00
2016 09 06 17 50 174  8.3  9.8  1.16  5.00  4.21 166 1011.5  18.8  17.5 999.0 99.0 99.00
2016 09 06 18 50 177  6.9  8.1  1.02  4.55  4.06 164 1011.5  18.9  17.5 999.0 99.0 99.00
2016 09 06 19 50 199  6.2  7.0  1.03  4.76  4.25 175 1011.5  18.7  17.6 999.0 99.0 99.00
2016 09 06 20 50 197  5.5  6.7  0.92  5.00  4.04 145 1012.2  18.9  17.6 999.0 99.0 99.00
2016 09 06 21 50 206  3.6  4.1  0.78  4.76  4.03 159 1012.8  18.8  17.6 999.0 99.0 99.00
2016 09 06 22 50 209  3.2  3.6  0.76  5.00  4.04 140 1013.2  18.8  17.6 999.0 99.0 99.00
2016 09 06 23 50 182  4.0  5.0  0.58  4.76  3.83 134 1012.7  18.6  17.6 999.0 99.0 99.00
2016 09 07 00 50 223  3.0  3.6  0.60  4.17  3.88 165 1013.4  18.4  17.6 999.0 99.0 99.00
2016 09 07 01 50 253  0.5  0.8  0.55  4.00  3.80 171 1013.4  18.2  17.6 999.0 99.0 99.00
2016 09 07 02 50 284  0.3  0.6  0.48  4.17  3.76 161 1013.9  17.9  17.6 999.0 99.0 99.00
2016 09 07 03 50 265  1.4  2.0  0.44  3.85  3.59 167 1014.7  18.0  17.6 999.0 99.0 99.00
2016 09 07 04 50 346  2.1  2.7  0.39  3.70  3.56 165 1014.9  17.9  17.6 999.0 99.0 99.00
2016 09 07 05 50 351  3.3  4.1  0.38  4.00  3.55 149 1014.6  17.5  17.6 999.0 99.0 99.00
2016 09 07 06 50  24  4.8  5.6  0.35  3.70  3.52 163 1014.5  17.4  17.6 999.0 99.0 99.00
2016 09 07 07 50  33  4.3  5.4  0.30  3.23  3.48 160 1014.8  17.8  17.6 999.0 99.0 99.00
2016 09 07 08 50  44  2.8  3.8  0.27  4.00  3.15 108 1015.0  17.5  17.5 999.0 99.0 99.00
2016 09 07 09 50  29  2.1  2.6  0.27  3.23  3.06 176 1015.0  17.4  17.5 999.0 99.0 99.00
2016 09 07 10 50  99  1.7  2.1  0.22 99.00  3.17 999 1015.1  17.3  17.5 999.0 99.0 99.00
2016 09 07 11 50 309  1.9  2.2  0.21 99.00  3.04 999 1016.0  17.3  17.5 999.0 99.0 99.00
2016 09 07 12 50 353  4.0  4.7  0.20 99.00  2.93 999 1016.1  17.2  17.5 999.0 99.0 99.00
2016 09 07 13 50  15  4.3  5.2  0.19 99.00  2.99 999 1016.6  17.3  17.5 999.0 99.0 99.00
2016 09 07 14 50  51  5.2  6.2  0.19 99.00  3.10 999 1016.8  17.4  17.5 999.0 99.0 99.00
2016 09 07 15 50  68  4.5  5.2  0.22 99.00  2.91 999 1016.5  17.5  17.5 999.0 99.0 99.00
2016 09 07 16 50  51  4.7  5.6  0.23 99.00  2.85 999 1016.5  17.4  17.6 999.0 99.0 99.00
2016 09 07 17 50  67  4.1  5.1  0.23 99.00  2.96 999 1016.5  17.6  17.6 999.0 99.0 99.00
2016 09 07 18 50  60  3.4  3.9  0.30  3.45  3.10 344 1016.3  17.5  17.6 999.0 99.0 99.00
2016 09 07 19 50  62  2.4  2.9  0.30  3.57  2.88 335 1016.0  17.8  17.7 999.0 99.0 99.00
2016 09 07 20 50  61  2.6  3.1  0.29  3.13  2.95  20 1015.3  17.8  17.7 999.0 99.0 99.00
2016 09 07 21 50  40  1.8  2.2  0.34  3.45  3.13  63 1015.1  17.8  17.7 999.0 99.0 99.00
2016 09 07 22 50  19  4.0  4.6  0.39  4.35  3.37  80 1014.9  17.6  17.7 999.0 99.0 99.00
2016 09 07 23 50  37  5.5  6.4  0.35  4.00  3.20  81 1014.1  17.8  17.7 999.0 99.0 99.00
2016 09 08 00 50  48  5.7  6.5  0.34  3.57  3.01  71 1013.5  17.9  17.6 999.0 99.0 99.00
2016 09 08 01 50  64  6.0  6.8  0.32  2.74  2.90  52 1013.0  18.4  17.6 999.0 99.0 99.00
2016 09 08 02 50  76  7.8  9.1  0.36  2.74  2.78  56 1012.1  18.4  17.6 999.0 99.0 99.00
2016 09 08 03 50  74  8.6 10.2  0.64  3.45  3.19  75 1011.7  18.1  17.6 999.0 99.0 99.00
2016 09 08 04 50  74  8.5 10.4  0.78  4.55  3.53  81 1011.3  17.7  17.6 999.0 99.0 99.00
2016 09 08 05 50  66  8.8 11.0  0.98  4.76  3.89  75 1010.4  17.3  17.6 999.0 99.0 99.00
2016 09 08 06 50  76 11.4 13.2  1.05  5.00  4.05  60 1008.6  16.5  17.5 999.0 99.0 99.00
2016 09 08 07 50  83 10.6 12.7  1.16  5.00  4.06  58 1008.2  16.3  17.5 999.0 99.0 99.00
2016 09 08 08 50  86 11.6 13.5  1.46  5.26  4.38  60 1007.1  16.4  17.5 999.0 99.0 99.00
2016 09 08 09 50  94  8.8 10.7  1.30  5.26  4.29  61 1006.9  16.8  17.5 999.0 99.0 99.00
2016 09 08 10 50 104  8.3 11.6  1.33  5.56  4.32  60 1006.3  16.9  17.5 999.0 99.0 99.00
2016 09 08 11 50 101  7.5  9.2  1.32  5.88  4.47  64 1006.2  16.9  17.6 999.0 99.0 99.00
2016 09 08 12 50 119  7.3  8.5  1.21  5.88  4.37  61 1006.2  17.0  17.6 999.0 99.0 99.00
2016 09 08 13 50 132  5.4  6.1  1.21  5.88  4.64  67 1005.8  17.2  17.5 999.0 99.0 99.00
2016 09 08 14 50 159  5.1  5.9  1.00  5.88  4.56  76 1005.6  17.7  17.5 999.0 99.0 99.00
2016 09 08 15 50 194  3.5  4.0  0.83  5.00  4.33  97 1005.6  17.9  17.5 999.0 99.0 99.00
2016 09 08 16 50 235  5.1  5.8  0.81  5.26  4.41  92 1005.4  18.0  17.6 999.0 99.0 99.00
2016 09 08 17 50 252  4.3  5.0  0.61  4.76  4.12 100 1005.4  18.2  17.6 999.0 99.0 99.00
2016 09 08 18 50 275  5.7  7.0  0.60  5.00  4.17 106 1005.4  18.5  17.6 999.0 99.0 99.00
2016 09 08 19 50 277  9.0 10.4  0.59  5.00  3.47 116 1005.5  18.2  17.5 999.0 99.0 99.00
2016 09 08 20 50 283 10.8 13.2  0.83  3.70  3.66 281 1005.9  18.3  17.5 999.0 99.0 99.00
2016 09 08 21 50 277  9.5 11.2  1.10  4.76  4.15 279 1006.8  18.2  17.5 999.0 99.0 99.00
2016 09 08 22 50 276  8.8 10.9  1.32  5.56  4.60 271 1007.7  18.3  17.4 999.0 99.0 99.00
2016 09 08 23 50 279  9.1 10.9  1.65  6.25  5.00 291 1007.9  18.2  17.4 999.0 99.0 99.00
2016 09 09 00 50 280  8.4  9.9  1.73  6.67  5.10 280 1008.1  18.2  17.4 999.0 99.0 99.00
2016 09 09 01 50 272  7.1  8.3  1.70  6.67  5.18 290 1008.9  18.1  17.3 999.0 99.0 99.00
2016 09 09 02 50 266  5.4  6.4  1.60  7.14  5.22 286 1009.3  18.0  17.3 999.0 99.0 99.00
2016 09 09 03 50 269  5.4  6.6  1.38  6.25  4.91 283 1009.5  18.1  17.3 999.0 99.0 99.00
2016 09 09 04 50 267  6.0  6.7  1.16  5.56  4.53 283 1009.8  18.1  17.3 999.0 99.0 99.00
2016 09 09 05 50 260  4.3  5.1  1.08  5.00  4.56 274 1010.2  17.8  17.4 999.0 99.0 99.00
2016 09 09 06 50 285  5.1  5.8  0.96  5.26  4.37 277 1010.7  17.7  17.4 999.0 99.0 99.00
2016 09 09 07 50 294  4.5  5.2  0.79  5.26  4.29 272 1011.0  17.8  17.3 999.0 99.0 99.00
2016 09 09 08 50 274  2.2  3.0  0.77  4.76  4.27 270 1010.7  17.7  17.3 999.0 99.0 99.00
2016 09 09 09 50 244  2.0  2.4  0.67  4.55  4.23 270 1011.3  17.5  17.2 999.0 99.0 99.00
2016 09 09 10 50 198  3.4  3.9  0.60  4.55  4.16 262 1011.6  17.4  17.2 999.0 99.0 99.00
2016 09 09 11 50 205  4.3  5.0  0.53  4.35  4.09 269 1011.7  17.5  17.2 999.0 99.0 99.00
2016 09 09 12 50 205  4.0  4.9  0.52  4.17  3.88 272 1011.4  17.5  17.2 999.0 99.0 99.00
2016 09 09 13 50 216  4.8  5.6  0.48  4.17  3.82 260 1012.1  17.5  17.3 999.0 99.0 99.00
2016 09 09 14 50 204  5.5  6.6  0.47  4.17  3.64 264 1012.1  17.6  17.3 999.0 99.0 99.00
2016 09 09 15 50 192  5.9  7.0  0.51  3.85  3.36 268 1012.0  17.8  17.3 999.0 99.0 99.00
2016 09 09 16 50 184  5.6  6.8  0.52  3.70  3.35 259 1011.8  18.0  17.3 999.0 99.0 99.00
2016 09 09 17 50 194  5.1  5.9  0.52  3.70  3.31 268 1012.0  18.2  17.4 999.0 99.0 99.00
2016 09 09 18 50 175  6.0  7.0  0.51  3.57  3.26 256 1011.4  18.1  17.4 999.0 99.0 99.00
2016 09 09 19 50 178  4.2  5.0  0.48  3.03  3.20 220 1011.1  18.2  17.5 999.0 99.0 99.00
2016 09 09 20 50 180  5.9  6.9  0.46  3.33  3.06 248 1011.1  18.5  17.5 999.0 99.0 99.00
2016 09 09 21 50 178  5.2  5.9  0.46  3.45  3.12 253 1011.0  18.5  17.5 999.0 99.0 99.00
2016 09 09 22 50 182  2.9  3.3  0.42  3.33  3.19 226 1011.0  18.3  17.5 999.0 99.0 99.00
2016 09 09 23 50 171  2.2  2.5  0.48  3.57  3.33 224 1011.1  18.0  17.5 999.0 99.0 99.00
2016 09 10 01 50 196  2.5  2.9  0.35  3.45  3.30 235 1011.0  17.9  17.4 999.0 99.0 99.00
2016 09 10 02 50 190  2.3  2.7  0.30  3.33  3.32 225 1010.7  18.0  17.4 999.0 99.0 99.00
2016 09 10 03 50 192  1.2  1.5  0.32  3.45  3.37 216 1010.5  18.3  17.4 999.0 99.0 99.00
2016 09 10 04 50 159  2.4  2.7  0.29  3.45  3.37 211 1010.2  17.9  17.4 999.0 99.0 99.00
2016 09 10 05 50 161  2.1  2.4  0.27  3.70  3.23 235 1009.5  17.7  17.4 999.0 99.0 99.00
2016 09 10 06 50 190  1.4  1.6  0.26  3.23  3.24 225 1008.9  17.9  17.4 999.0 99.0 99.00
2016 09 10 07 50 339  3.1  3.7  0.22 99.00  3.10 999 1008.2  17.6  17.3 999.0 99.0 99.00
2016 09 10 08 50 354  1.6  2.4  0.21 99.00  3.06 999 1008.2  17.6  17.4 999.0 99.0 99.00
2016 09 10 09 50  28  3.4  4.0  0.20 99.00  3.05 999 1007.6  17.7  17.3 999.0 99.0 99.00
2016 09 10 10 50  22  3.0  3.9  0.19 99.00  3.06 999 1007.6  17.4  17.4 999.0 99.0 99.00
2016 09 10 11 50 348  2.5  4.3  0.18 99.00  3.27 999 1008.2  17.1  17.4 999.0 99.0 99.00
2016 09 10 12 50  14  6.6  8.2  0.17 99.00  2.96 999 1006.9  16.6  17.4 999.0 99.0 99.00
2016 09 10 13 50  11  6.7  7.7  0.24 99.00  2.62 999 1006.6  16.1  17.4 999.0 99.0 99.00
2016 09 10 14 50 352  8.3 10.1  0.34  2.74  2.68   3 1005.8  16.4  17.4 999.0 99.0 99.00
2016 09 10 15 50 358  6.9  8.5  0.60  3.13  3.05 360 1007.0  16.4  17.4 999.0 99.0 99.00
2016 09 10 16 50   1  7.9  8.8  0.67  3.85  3.27   9 1006.3  15.9  17.4 999.0 99.0 99.00
2016 09 10 17 50  15  8.3 10.0  0.78  3.85  3.56 360 1005.9  15.4  17.4 999.0 99.0 99.00
2016 09 10 18 50   3 10.2 12.1  1.00  4.17  3.83   4 1006.1  15.0  17.4 999.0 99.0 99.00
2016 09 10 19 50   1 13.2 15.3  1.73  5.88  4.63 346 1006.7  14.2  17.3 999.0 99.0 99.00
2016 09 10 20 50 357 13.1 15.2  1.91  6.25  4.89 349 1008.1  13.9  17.2 999.0 99.0 99.00
2016 09 10 21 50 351 11.6 13.5  2.08  6.67  5.21 353 1009.0  14.8  17.1 999.0 99.0 99.00
2016 09 10 22 50 355 10.8 13.2  1.85  6.67  4.93 351 1009.8  15.1  17.1 999.0 99.0 99.00
2016 09 10 23 50 354 10.6 12.6  1.72  6.25  4.88   2 1010.3  15.0  17.1 999.0 99.0 99.00
2016 09 11 00 50 352 10.7 12.8  1.62  6.25  4.79 360 1011.2  15.0  17.0 999.0 99.0 99.00
2016 09 11 01 50 359  8.5 10.0  1.52  6.25  4.78 354 1012.0  15.0  17.0 999.0 99.0 99.00
2016 09 11 02 50 353  7.3  8.7  1.46  5.56  4.64 355 1012.7  15.3  17.0 999.0 99.0 99.00
2016 09 11 03 50 338  5.1  6.6  1.41  5.56  4.77 353 1013.2  15.4  17.0 999.0 99.0 99.00
2016 09 11 05 50 312  6.8  8.1  1.09  5.56  4.55 351 1013.8  16.2  17.1 999.0 99.0 99.00
2016 09 11 06 50 303  7.0  8.2  1.01  5.00  4.20 349 1014.2  16.4  17.1 999.0 99.0 99.00
2016 09 11 07 50 299  5.2  5.9  0.80  5.00  3.90 350 1014.4  16.4  17.2 999.0 99.0 99.00
2016 09 11 08 50 279  4.6  5.3  0.78  4.55  3.75 343 1014.4  16.4  17.2 999.0 99.0 99.00
2016 09 11 09 50 262  5.1  5.8  0.64  4.55  3.64 331 1014.8  16.6  17.2 999.0 99.0 99.00
2016 09 11 10 50 271  5.7  6.4  0.61  4.17  3.58 339 1015.1  16.8  17.1 999.0 99.0 99.00
2016 09 11 11 50 251  6.5  7.7  0.57  4.17  3.54 336 1015.6  16.9  17.0 999.0 99.0 99.00
2016 09 11 12 50 249  6.5  7.5  0.53  4.00  3.25 335 1016.0  16.9  17.0 999.0 99.0 99.00
2016 09 11 13 50 247  6.8  7.6  0.50  3.70  3.16 281 1016.1  17.0  17.0 999.0 99.0 99.00
2016 09 11 14 50 229  6.9  8.2  0.59  3.85  3.44 273 1016.5  16.9  17.1 999.0 99.0 99.00
2016 09 11 15 50 234  6.8  7.9  0.66  3.45  3.61 279 1016.6  17.0  17.1 999.0 99.0 99.00
2016 09 11 16 50 218  6.8  8.0  0.74  4.55  3.73 254 1016.3  17.2  17.1 999.0 99.0 99.00
2016 09 11 17 50 213  7.7  9.0  0.75  4.35  3.80 263 1015.9  17.4  17.2 999.0 99.0 99.00
2016 09 11 18 50 206  7.0  8.3  0.77  4.55  3.72 255 1015.6  17.5  17.2 999.0 99.0 99.00
2016 09 11 19 50 204  6.3  7.5  0.82  4.35  3.77 257 1015.5  17.8  17.3 999.0 99.0 99.00
2016 09 11 20 50 196  5.7  6.5  0.75  4.55  3.69 258 1015.0  18.0  17.4 999.0 99.0 99.00
2016 09 11 21 50 182  4.9  5.6  0.71  4.55  3.70 262 1014.7  18.1  17.5 999.0 99.0 99.00
2016 09 11 22 50 167  5.6  6.4  0.67  4.35  3.66 259 1014.1  18.1  17.5 999.0 99.0 99.00
2016 09 11 23 50 160  5.9  6.6  0.62  4.55  3.66 264 1013.8  18.3  17.5 999.0 99.0 99.00
2016 09 12 00 50 163  7.6  8.7  0.60  4.35  3.57 258 1013.6  18.6  17.4 999.0 99.0 99.00
2016 09 12 01 50 173  9.6 11.2  0.67  4.00  3.34 250 1013.4  18.6  17.3 999.0 99.0 99.00
2016 09 12 02 50 175  8.4 10.4  0.86  3.85  3.57 205 1013.5  18.2  17.2 999.0 99.0 99.00
2016 09 12 03 50 185 10.0 11.8  1.00  4.55  3.80 212 1013.1  18.3  17.1 999.0 99.0 99.00
2016 09 12 04 50 186 10.0 12.0  1.14  4.55  4.06 195 1012.8  18.1  17.1 999.0 99.0 99.00
2016 09 12 05 50 188 10.1 12.0  1.18  5.00  4.20 201 1012.5  18.2  17.1 999.0 99.0 99.00
2016 09 12 06 50 190  9.8 11.8  1.26  4.76  4.35 194 1012.2  18.0  17.1 999.0 99.0 99.00
2016 09 12 07 50 193  9.7 12.1  1.32  5.56  4.35 194 1012.0  17.7  17.0 999.0 99.0 99.00
2016 09 12 08 50 200  8.9 10.3  1.25  5.56  4.43 197 1012.2  17.6  17.0 999.0 99.0 99.00
2016 09 12 09 50 201  8.5  9.7  1.28  5.56  4.36 192 1012.2  17.7  17.0 999.0 99.0 99.00
2016 09 12 10 50 205  9.3 11.1  1.17  5.56  4.24 200 1012.4  17.8  17.0 999.0 99.0 99.00
2016 09 12 11 50 199  8.5  9.8  1.47  5.26  4.56 216 1012.2  17.6  17.0 999.0 99.0 99.00
2016 09 12 12 50 204  8.2  9.7  1.28  5.56  4.35 214 1012.2  17.6  17.0 999.0 99.0 99.00
2016 09 12 13 50 196  9.8 11.3  1.24  5.26  4.20 221 1011.9  17.1  17.0 999.0 99.0 99.00
2016 09 12 14 50 201  9.7 11.4  1.31  5.56  4.29 223 1011.6  17.0  17.0 999.0 99.0 99.00
2016 09 12 15 50 195  8.6 10.7  1.32  5.56  4.36 224 1011.9  17.2  16.9 999.0 99.0 99.00
2016 09 12 16 50 188  8.7 10.1  1.33  5.26  4.41 228 1011.6  17.4  17.0 999.0 99.0 99.00
2016 09 12 17 50 192  7.2  8.5  1.25  5.26  4.33 225 1011.6  17.8  17.1 999.0 99.0 99.00
2016 09 12 18 50 174  6.7  7.7  1.26  5.26  4.43 238 1011.1  18.3  17.1 999.0 99.0 99.00
2016 09 12 19 50 183  4.7  5.6  1.10  5.00  4.39 229 1011.4  18.9  17.2 999.0 99.0 99.00
2016 09 12 20 50 169  6.5  7.5  1.20  5.56  4.43 222 1010.8  19.1  17.2 999.0 99.0 99.00
2016 09 12 21 50 169  7.9  9.1  1.11  5.00  4.29 217 1010.0  19.4  17.3 999.0 99.0 99.00
2016 09 12 22 50 174 10.2 11.8  1.08  5.26  4.04 218 1009.1  19.8  17.2 999.0 99.0 99.00
2016 09 12 23 50 171 10.6 12.8  1.29  5.00  4.18 211 1008.6  19.6  17.1 999.0 99.0 99.00
2016 09 13 00 50 176 11.5 13.4  1.35  5.00  4.33 193 1008.7  19.6  17.1 999.0 99.0 99.00
2016 09 13 01 50 192 11.2 13.2  1.46  5.56  4.40 196 1010.3  19.3  17.1 999.0 99.0 99.00
2016 09 13 02 50 188  9.4 11.6  1.43  5.88  4.45 195 1010.5  18.2  17.1 999.0 99.0 99.00
2016 09 13 03 50 171  9.7 11.8  1.24  5.26  4.37 188 1009.6  18.6  17.1 999.0 99.0 99.00
2016 09 13 04 50 179 10.2 11.7  1.42  5.00  4.37 196 1009.3  18.5  17.1 999.0 99.0 99.00
2016 09 13 05 50 201  9.1 10.6  1.20  5.26  4.16 189 1009.3  18.5  17.1 999.0 99.0 99.00
2016 09 13 06 50 234  7.1  8.9  1.11  5.56  4.28 195 1009.3  18.1  17.1 999.0 99.0 99.00
2016 09 13 07 50 286  5.6  6.5  1.01  5.26  4.25 200 1009.9  17.3  17.1 999.0 99.0 99.00
2016 09 13 08 50 360  8.5  9.9  0.81  5.00  4.11 187 1010.4  16.1  17.1 999.0 99.0 99.00
2016 09 13 09 50 358  8.2  9.7  0.84  5.00  3.61 183 1011.0  16.5  17.0 999.0 99.0 99.00
2016 09 13 10 50 351  9.5 11.0  1.11  4.35  3.87 339 1011.3  15.9  16.9 999.0 99.0 99.00
2016 09 13 12 50   1 10.2 12.2  1.43  5.56  4.29 338 1012.5  15.6  16.8 999.0 99.0 99.00
2016 09 13 13 50  13  9.1 11.1  1.37  5.56  4.25 342 1013.6  15.5  16.8 999.0 99.0 99.00
2016 09 13 14 50  19  8.1  9.5  1.26  5.00  4.23 348 1015.1  15.2  16.8 999.0 99.0 99.00
2016 09 13 15 50  10  6.0  7.1  0.98  4.76  4.14 343 1015.7  15.2  16.8 999.0 99.0 99.00
2016 09 13 16 50 340  7.2  8.4  1.02  5.26  4.22 358 1016.3  14.6  16.9 999.0 99.0 99.00
2016 09 13 17 50 352  8.3 10.1  0.96  5.00  4.18 359 1016.2  14.1  17.0 999.0 99.0 99.00
2016 09 13 18 50   1  7.8  9.3  0.96  5.00  4.12 350 1016.6  13.6  17.0 999.0 99.0 99.00
2016 09 13 19 50 350  7.9  9.3  0.88  5.26  4.12   1 1017.2  13.7  17.0 999.0 99.0 99.00
2016 09 13 20 50 358  8.9 10.9  1.03  5.26  4.16 356 1017.6  13.8  17.0 999.0 99.0 99.00
2016 09 13 21 50   7  6.5  8.0  1.04  5.00  4.24 359 1018.0  14.2  17.0 999.0 99.0 99.00
2016 09 13 22 50   5  6.8  8.0  0.97  5.00  4.11 353 1018.4  14.1  17.0 999.0 99.0 99.00
2016 09 13 23 50   3  6.3  7.4  0.82  4.76  3.83 359 1019.1  14.2  16.9 999.0 99.0 99.00
2016 09 14 00 50   6  6.8  8.0  0.70  4.55  3.71 358 1019.6  14.2  16.9 999.0 99.0 99.00
2016 09 14 01 50   6  6.2  7.7  0.69  4.17  3.55 355 1019.9  14.3  16.9 999.0 99.0 99.00
2016 09 14 02 50   6  6.8  8.2  0.72  4.00  3.54 349 1020.6  14.1  16.9 999.0 99.0 99.00
2016 09 14 03 50  16  6.0  7.5  0.67  4.00  3.42 349 1021.2  13.9  16.9 999.0 99.0 99.00
2016 09 14 04 50  22  7.0  8.7  0.68  3.85  3.53 347 1021.3  13.6  16.8 999.0 99.0 99.00
2016 09 14 05 50  27  6.0  7.6  0.63  4.00  3.38 351 1022.1  13.3  16.8 999.0 99.0 99.00
2016 09 14 06 50  22  5.3  7.0  0.56  4.17  3.30 349 1022.6  12.9  16.8 999.0 99.0 99.00
2016 09 14 07 50  20  5.0  6.3  0.53  4.00  3.48 354 1023.1  12.8  16.7 999.0 99.0 99.00
2016 09 14 08 50  23  3.3  4.9  0.49  4.35  3.50 342 1023.7  12.7  16.7 999.0 99.0 99.00
2016 09 14 09 50  30  3.0  4.0  0.45  3.85  3.46 344 1024.5  12.7  16.7 999.0 99.0 99.00
2016 09 14 10 50  29  2.6  3.5  0.37  4.00  3.39 349 1024.7  12.7  16.7 999.0 99.0 99.00
2016 09 14 11 50  24  3.3  4.3  0.35  4.17  3.43 341 1024.9  12.8  16.7 999.0 99.0 99.00
2016 09 14 12 50  43  2.7  3.7  0.31  3.85  3.34 341 1025.0  13.1  16.7 999.0 99.0 99.00
2016 09 14 14 50  71  3.2  4.3  0.28  3.57  3.14  12 1025.8  13.3  16.8 999.0 99.0 99.00
2016 09 14 15 50 113  2.7  4.2  0.26  3.13  3.16  14 1025.9  13.6  16.9 999.0 99.0 99.00
2016 09 14 16 50 145  3.2  4.2  0.23 99.00  3.12 999 1026.1  14.0  17.0 999.0 99.0 99.00
2016 09 14 17 50 134  2.4  3.3  0.23 99.00  3.15 999 1026.1  14.2  17.1 999.0 99.0 99.00
2016 09 14 18 50 159  4.5  5.7  0.22 99.00  3.27 999 1025.6  14.4  17.2 999.0 99.0 99.00
2016 09 14 19 50 176  4.0  4.7  0.22 99.00  2.88 999 1025.1  14.6  17.1 999.0 99.0 99.00
2016 09 14 20 50 165  3.9  5.2  0.22 99.00  2.82 999 1024.7  14.8  17.1 999.0 99.0 99.00
2016 09 14 21 50 157  4.1  5.3  0.21 99.00  2.73 999 1024.3  14.9  17.1 999.0 99.0 99.00
2016 09 14 22 50 148  3.8  5.0 99.00 99.00 99.00 999 1024.0  15.2  17.0 999.0 99.0 99.00
2016 09 14 23 50 146  4.0  4.8  0.20 99.00  2.60 999 1023.8  15.3  17.0 999.0 99.0 99.00
2016 09 15 00 50 154  3.8  4.5  0.20 99.00  2.61 999 1023.9  15.4  16.9 999.0 99.0 99.00
2016 09 15 01 50 159  4.3  5.2  0.20 99.00  2.55 999 1024.0  15.7  16.9 999.0 99.0 99.00
2016 09 15 02 50 159  4.0  4.6  0.19 99.00  2.60 999 1023.9  15.8  16.9 999.0 99.0 99.00
2016 09 15 03 50 165  5.3  6.2  0.22 99.00  2.63 999 1023.9  16.1  16.9 999.0 99.0 99.00
2016 09 15 04 50 172  5.4  6.4  0.33  2.74  2.66 168 1023.7  16.5  16.9 999.0 99.0 99.00
2016 09 15 05 50 180  4.9  5.7  0.44  3.13  2.90 166 1023.6  16.5  17.0 999.0 99.0 99.00
2016 09 15 06 50 199  5.1  5.8  0.49  3.45  3.17 179 1023.6  16.5  17.0 999.0 99.0 99.00
2016 09 15 07 50 241  3.5  4.3  0.43  3.33  3.26 175 1023.7  16.5  17.0 999.0 99.0 99.00
2016 09 15 08 50 319  3.6  4.3  0.42  3.85  3.46 158 1023.9  15.8  17.0 999.0 99.0 99.00
2016 09 15 09 50 323  2.9  3.7  0.48  4.00  3.75 180 1023.9  15.6  17.0 999.0 99.0 99.00
2016 09 15 10 50 289  1.3  1.7  0.44  4.17  3.83 180 1024.0  15.7  17.0 999.0 99.0 99.00
2016 09 15 11 50 272  1.6  2.1  0.46  4.55  3.91 191 1023.8  15.8  17.0 999.0 99.0 99.00
2016 09 15 12 50 241  1.3  2.1  0.47  4.17  3.85 199 1023.9  16.0  16.9 999.0 99.0 99.00
2016 09 15 13 50 197  2.0  2.6  0.45  4.17  3.83 222 1023.8  16.0  16.9 999.0 99.0 99.00
2016 09 15 14 50 176  2.7  3.4  0.43  4.55  3.74 233 1023.8  16.0  16.9 999.0 99.0 99.00
2016 09 15 15 50 196  2.5  3.3  0.47  4.35  3.81 250 1023.6  16.1  17.0 999.0 99.0 99.00
2016 09 15 16 50 195  2.6  3.3  0.41  4.17  3.59 248 1023.2  16.1  17.1 999.0 99.0 99.00
2016 09 15 17 50 179  2.9  3.5  0.35  3.57  3.37 233 1022.8  16.3  17.3 999.0 99.0 99.00
2016 09 15 18 50 167  3.4  4.1  0.30  3.70  3.23 226 1022.2  16.5  17.5 999.0 99.0 99.00
2016 09 15 19 50 170  3.9  4.7  0.30  3.03  3.15 247 1021.4  16.6  17.5 999.0 99.0 99.00
2016 09 15 20 50 158  3.4  4.1  0.26  3.33  2.96 227 1020.8  17.0  17.6 999.0 99.0 99.00
2016 09 15 21 50 140  3.2  3.7  0.25  3.23  2.92 194 1020.2  17.3  17.6 999.0 99.0 99.00
2016 09 15 22 50 120  4.6  5.4  0.27  2.86  2.91 192 1019.5  17.4  17.7 999.0 99.0 99.00
2016 09 15 23 50 123  5.9  6.9  0.25  2.74  2.84 175 1018.9  17.7  17.6 999.0 99.0 99.00
2016 09 16 00 50 142  6.3  7.6  0.32  2.60  2.73 156 1019.0  17.6  17.5 999.0 99.0 99.00
2016 09 16 01 50 155  6.6  7.8  0.45  2.94  2.97 157 1019.0  17.7  17.5 999.0 99.0 99.00
2016 09 16 02 50 179  8.1  9.6  0.50  3.57  3.16 165 1018.5  18.1  17.4 999.0 99.0 99.00
2016 09 16 03 50 181  8.6 10.3  0.74  4.00  3.55 193 1018.0  17.8  17.3 999.0 99.0 99.00
2016 09 16 04 50 186  8.2  9.5  0.95  4.55  3.90 206 1018.2  17.7  17.2 999.0 99.0 99.00
